Area_Name,Postal_code,Lat,Lon
Jai Wan,35081,30.8403,71.9042
Ahmad Pur Sial,35090,30.6870178,71.762823
Mehdi Abad,35081,30.8403,71.9042
Waryam,35100,30.9667,72.25
Dull,35081,30.8403,71.9042
Chak 485/Jb,35101,30.7708,71.7783
Chak No.490 Jb,35101,30.7708,71.7783
Luda Mahni,35101,30.7708,71.7783
Chak 483/Jb,35101,30.7708,71.7783
Sharif Abad,35081,30.8403,71.9042
Haveli Bahadur Shah,35150,31.0833,72.1833
Lashari,35161,26.9083,68.1597
Chak No.489 Jb,35101,30.7708,71.7783
Chak No.493,35101,30.7708,71.7783
Majhi Sultan,35151,31.0789,72.267
Rudo Sultan,35160,29.0042,70.0882
Chak 481/Jb,35151,31.0789,72.267
Luda Mahni,35151,31.0789,72.267
Rustam Sargana,35151,31.0789,72.267
Duree Gondal,35161,26.9083,68.1597
Gilmala,35151,31.0789,72.267
Hassu Blail,35161,26.9083,68.1597
Chak 478/Jb,35151,31.0789,72.267
Bahar,35161,26.9083,68.1597
Fateh Pur Prathy,35161,26.9083,68.1597
Pir Wala,35151,31.0789,72.267
Dagree,35161,26.9083,68.1597
Kot Bahadur,35161,26.9083,68.1597
Nawazish Naghar,35170,30.7708,71.7783
Atharan Hazari,35180,31.1833,72.1
Kotli Baqir Shah,35181,31.2417,72.075
Rashid Pur,35181,31.2417,72.075
Kot Maldev,35181,31.2417,72.075
Trimmu,35181,31.2417,72.075
Kot Naulan,35181,31.2417,72.075
Mouza Mundey Syed,35181,31.2417,72.075
Thal Bharari,35181,31.2417,72.075
Ali Textile Mills,35181,31.2417,72.075
Subhi Ana Gharbi,35181,31.2417,72.075
Wasu Astana,35181,31.2417,72.075
Satiana,35201,31.4358,72.4917
Pahar Pur,35181,31.2417,72.075
Kot Khaira,35201,31.4358,72.4917
Khanuana,35201,31.4358,72.4917
Sheikh Choohar,35201,31.4358,72.4917
Jabbo Ana,35181,31.2417,72.075
Jhang G.P.O.,35200,31.334129,72.3091732
Mukhiana,35201,31.4358,72.4917
Chak 233/Jb,35201,31.4358,72.4917
Karimabad,35201,31.4358,72.4917
Ashaba,35201,31.4358,72.4917
Chak 446/Jb,35201,31.4358,72.4917
Chak 232/Jb,35201,31.4358,72.4917
Mudoki,35201,31.4358,72.4917
Chak 220/Jb,35201,31.4358,72.4917
Chak 250/Jb,35201,31.4358,72.4917
Chak 444/Jb,35201,31.4358,72.4917
Wer Banglow,35201,31.4358,72.4917
Haveli Lal,35201,31.4358,72.4917
Vighlana,35201,31.4358,72.4917
Chak 167/Jb,35201,31.4358,72.4917
Kot Sai Singh,35201,31.4358,72.4917
Khewa,35201,31.4358,72.4917
Pakewala,35201,31.4358,72.4917
Chak 260/Jb Wajhalan,35201,31.4358,72.4917
Chak 214/Jb Mochian Wala,35201,31.4358,72.4917
Chak 257/Jb,35201,31.4358,72.4917
Chak 262/Jb,35201,31.4358,72.4917
Ali Abad,35201,31.4358,72.4917
Chak 451/Jb,35201,31.4358,72.4917
Chak 459/Jb,35201,31.4358,72.4917
Chak 161/Jb,35201,31.4358,72.4917
Ada Shabbirabad,35201,31.4358,72.4917
Ada Hospital Mochiwala,35201,31.4358,72.4917
Basti Ghazi Shah,35301,31.1978,72.3689
Chak 255/Jb,35201,31.4358,72.4917
Raran Wali,35301,31.1978,72.3689
Dhill Bagh,35300,31.1978,72.3689
Chak 463/Jb,35301,31.1978,72.3689
Chak 475/Jb,35301,31.1978,72.3689
Lakh Bhadal,35301,31.1978,72.3689
Chak 187/Jb,35351,31.5661,72.6461
Chak 245/Jb,35351,31.5661,72.6461
Chak 466/Jb,35351,31.5661,72.6461
Chak 240/Jb,35351,31.5661,72.6461
Chak 243/Jb,35351,31.5661,72.6461
Chak 184/Jb,35351,31.5661,72.6461
Thatta Mohd Shah,35351,31.5661,72.6461
Bhawana,35350,31.5661,72.6461
Chak 230/Jb,35351,31.5661,72.6461
Chak 200/Jb,35351,31.5661,72.6461
Chak 225/Jb,35351,31.5661,72.6461
Chak 226/Jb,35351,31.5661,72.6461
Chak 223/Jb,35351,31.5661,72.6461
Chak 221/Jb,35351,31.5661,72.6461
Chak 220/Jb,35351,31.5661,72.6461
Nitherke,35351,31.5661,72.6461
Chak 227/Jb,35351,31.5661,72.6461
Chak 202/Jb,35351,31.5661,72.6461
Chak 195/Jb,35351,31.5661,72.6461
Chak 192/Jb,35351,31.5661,72.6461
Darbar Dhundhe Shah,35351,31.5661,72.6461
Chak 199/Jb,35351,31.5661,72.6461
Chak 203/Jb,35351,31.5661,72.6461
Chak 198/Jb,35351,31.5661,72.6461
Chak 205/Jb,35351,31.5661,72.6461
Chak 246/Jb,35351,31.5661,72.6461
Chak 209/Jb,35351,31.5661,72.6461
Mouza Mangini,35351,31.5661,72.6461
Kot Amir Shah,35401,31.7014,72.9958
Ramzan Sugar Mills,35361,30.85,73.075
Adlana,35361,30.85,73.075
Chak 132/Jb,35401,31.7014,72.9958
Chak 144-Jb,35361,30.85,73.075
Jamia Mohammadi Sharif,35360,30.85,73.075
Thatta Fateh Ali,35361,30.85,73.075
Chiniot,35400,31.6621538,72.8247399
Dauratta,35361,30.85,73.075
Chak 13/Jb,35401,31.7014,72.9958
Chak 125/Jb,35401,31.7014,72.9958
Behari Colony,35401,31.7014,72.9958
Rajoya,35401,31.7014,72.9958
Chak 11/Jb,35401,31.7014,72.9958
Chak 127/Jb,35401,31.7014,72.9958
Chak 126/Jb,35401,31.7014,72.9958
Wadi-E-Aziz Sharif,35401,31.7014,72.9958
Chak 128/Jb,35401,31.7014,72.9958
Chak 133/Jb,35401,31.7014,72.9958
Chak 153 Jb,35401,31.7014,72.9958
Chak 152/Jb,35401,31.7014,72.9958
Ahmad Abad,35401,31.7014,72.9958
Rabwah,35460,31.7569201,72.9126597
Chak 147/Jb,35401,31.7014,72.9958
Sangra,35461,31.7358,72.79
Lalian,35470,31.8225,72.7972
Ahmed Nagar,35461,31.7358,72.79
Changran Wala,35461,31.7358,72.79
Brahmanan Wala,35461,31.7358,72.79
Bakhsh Wala,35461,31.7358,72.79
Chak 149 Jb,35401,31.7014,72.9958
Kanwian Wala,35471,31.7203,72.7161
Khokharan Wala,35461,31.7358,72.79
Langar Makhdoom,35461,31.7358,72.79
Vigilley,35471,31.7203,72.7161
Thatti Bala Raja,35471,31.7203,72.7161
Massan,35501,31.3639,72.1556
Dawar,35461,31.7358,72.79
Mohsin Abad,35471,31.7203,72.7161
Wallah,35471,31.7203,72.7161
Rajana,35501,31.3639,72.1556
Chund Bharwana,35500,31.4169,72.2625
Ali Pur,35501,31.3639,72.1556
Kot Khan,35501,31.3639,72.1556
Saliana,35501,31.3639,72.1556
Shah Jewana Mandi,35550,31.6513,72.3524
Havili Shekh Rajoo,35501,31.3639,72.1556
Hassan Khan,35501,31.3639,72.1556
Chela,35501,31.3639,72.1556
Machi Wal,35501,31.3639,72.1556
Kalera,35551,31.7219,72.1531
Sajhowal,35501,31.3639,72.1556
Thatta Sandrana,35501,31.3639,72.1556
Pir Kot Sadhana,35501,31.3639,72.1556
Pubber Wala,35501,31.3639,72.1556
Iqbal Nagar,35501,31.3639,72.1556
Lau,35551,31.7219,72.1531
Bullo,35551,31.7219,72.1531
Nikkey Baloch,35501,31.3639,72.1556
Turbat Haji Shah,35551,31.7219,72.1531
Chatta,35551,31.7219,72.1531
New Delhi,35551,31.7219,72.1531
Aura,35551,31.7219,72.1531
Mouza Bhone,35551,31.7219,72.1531
Chak 163/Nb,35551,31.7219,72.1531
Chak 349 Gb,36001,30.9167,72.55
Chak 316 Gb Qadir Abad,36000,31.1896583,72.7300637
Chak 315 Gb,36001,30.9167,72.55
Akrian Wala,35551,31.7219,72.1531
Jamal Wala,35551,31.7219,72.1531
Bhamb,35551,31.7219,72.1531
Chak 313 Gb,36001,30.9167,72.55
Chak 405 Jb,36001,30.9167,72.55
Long Shumali,35551,31.7219,72.1531
Chak 347 G.B,36001,30.9167,72.55
Chak 344 Gb,36001,30.9167,72.55
Chak 346 Gb,36001,30.9167,72.55
Kot Isa Shah,35551,31.7219,72.1531
Chak 403 Jb,36001,30.9167,72.55
Chak 408 Jb,36001,30.9167,72.55
Chak 301 Gb,36001,30.9167,72.55
Chak 305 Gb.,36001,30.9167,72.55
Chak 302 Gb,36001,30.9167,72.55
Chak 393 Jb,36051,30.9167,72.55
Chak 306 Gb.,36001,30.9167,72.55
Chak 401 Jb,36051,30.9167,72.55
Chak 298 G.B,36001,30.9167,72.55
Chak 312 Gb,36001,30.9167,72.55
Chak 311 Gb,36001,30.9167,72.55
Bhagat,36051,30.9167,72.55
Chak 402 Jb,36051,30.9167,72.55
Chak 382 Jb,36051,30.9167,72.55
Chak 294 Gb,36051,30.9167,72.55
Chak 394 Jb,36051,30.9167,72.55
Toba Take Singh G.P.O.,36050,30.9720335,72.4744826
Chak 359 Gb,36051,30.9167,72.55
Chak 386 Jb,36051,30.9167,72.55
Chak 383 Jb,36051,30.9167,72.55
Chak 351 Gb,36051,30.9167,72.55
Chak 391 Jb,36051,30.9167,72.55
Chak 294 Jb,36051,30.9167,72.55
Chak 295 Jb,36051,30.9167,72.55
Chak 324 Jb,36051,30.9167,72.55
Chak 331 Jb,36051,30.9167,72.55
Chak 338 Gb,36051,30.9167,72.55
Chak 295 Gb,36051,30.9167,72.55
Chak 350 Gb,36051,30.9167,72.55
Chak 321 Jb,36051,30.9167,72.55
Chak 388 Jb,36051,30.9167,72.55
Chak 335 Gb,36051,30.9167,72.55
Chak 387 Jb,36051,30.9167,72.55
Chak 323 Jb,36051,30.9167,72.55
Chak 296 Gb,36051,30.9167,72.55
Chak 395 Jb,36051,30.9167,72.55
Chak 293 Jb,36051,30.9167,72.55
Chak 742 Gb,36051,30.9167,72.55
Chak 521 Gb,36051,30.9167,72.55
Chak Islah Nagar,36051,30.9167,72.55
Chak 399 Jb,36051,30.9167,72.55
Chak 297 Gb,36051,30.9167,72.55
Chak 519 Gb,36051,30.9167,72.55
Chak 152 Gb,36051,30.9167,72.55
Chak 151 Gb,36051,30.9167,72.55
Chak 150 Gb,36051,30.9167,72.55
Chak 292 Gb,36051,30.9167,72.55
Chak 183 Gb,36051,30.9167,72.55
Chak 396 Jb,36051,30.9167,72.55
Chak 358 Gb Gunjo,36051,30.9167,72.55
Chak 397 Jb,36051,30.9167,72.55
Chak 358 Gb Mogli,36051,30.9167,72.55
Chak 389 Jb,36051,30.9167,72.55
Chak 148 Gb,36051,30.9167,72.55
Chak 285 Gb,36071,30.9167,72.55
Chak 337 Gb,36071,30.9167,72.55
Chak 287 Gb,36071,30.9167,72.55
Rajana Road,36070,30.9167,72.55
Chak 290 Gb,36071,30.9167,72.55
Chak 256 Gb.,36080,30.9167,72.55
Chak 536 Gb,36071,30.9167,72.55
Chak 361 Gb,36071,30.9167,72.55
Chak 289 Gb,36071,30.9167,72.55
Chak 286 Gb,36071,30.9167,72.55
Chak 350 Gb,36071,30.9167,72.55
Chak 288 Gb,36071,30.9167,72.55
Chak 291 Gb,36071,30.9167,72.55
Chak 517 Gb,36071,30.9167,72.55
Chak 182 Gb,36081,30.9167,72.55
Chak 260 Gb.,36081,30.9167,72.55
Chak 336 Gb,36071,30.9167,72.55
Chak 254 Gb.,36081,30.9167,72.55
Chak 284 Gb,36071,30.9167,72.55
Chak 258 Gb.,36081,30.9167,72.55
Chak 252 Gb,36081,30.9167,72.55
Chak 253 Gb.,36081,30.9167,72.55
Chak 257 Gb.,36081,30.9167,72.55
Marusi Pur,36081,30.9167,72.55
Chak 520 Gb.,36081,30.9167,72.55
Chak 381 Jb,36101,30.8024,72.6405
Chak 289 Jb,36101,30.8024,72.6405
Chak 255 Gb. Mede Pur Kalan,36081,30.9167,72.55
Chak 378 Jb,36101,30.8024,72.6405
Chak 385 Jb,36101,30.8024,72.6405
Chak 255 Gb. Khurd,36081,30.9167,72.55
Chak 375 Jb,36101,30.8024,72.6405
Jani Wala,36100,31.1475419,72.6860252
Chak 315 Jb,36101,30.8024,72.6405
Chak 291 Jb,36101,30.8024,72.6405
Chak 438 Jb,36101,30.8024,72.6405
Chak 374 Jb,36101,30.8024,72.6405
Chak 183 Gb. Mian Kot,36081,30.9167,72.55
Chak 425 Jb,36101,30.8024,72.6405
Chak 286 Jb,36101,30.8024,72.6405
Chak 379 Jb,36101,30.8024,72.6405
Chak 317 Jb,36101,30.8024,72.6405
Chak 284 Jb,36101,30.8024,72.6405
Chak 285 Jb,36101,30.8024,72.6405
Chak 355 Jb,36121,30.8024,72.6405
Chak 377 Jb,36101,30.8024,72.6405
Chak 376 Jb,36101,30.8024,72.6405
Chak 296 Rb,36121,30.8024,72.6405
Chak 251 Gb.,36081,30.9167,72.55
Chak 362 Jb,36121,30.8024,72.6405
Chak 250 Gb,36081,30.9167,72.55
Chak 181 Gb.,36081,30.9167,72.55
Chak 416 Jb,36121,30.8024,72.6405
Chak 361 Jb,36121,30.8024,72.6405
Canal Rest House,36121,30.8024,72.6405
Chak 307 Gb,36121,30.8024,72.6405
Chak 367 Jb,36121,30.8024,72.6405
Gojra,36120,31.1086513,72.6985725
Chak 297 Jb,36121,30.8024,72.6405
Chak 364 Jb,36121,30.8024,72.6405
Chak 310 Jb Thatta,36121,30.8024,72.6405
Chak 357 Jb,36121,30.8024,72.6405
Chak 369 Jb,36121,30.8024,72.6405
Chak 97 Jb,36121,30.8024,72.6405
Chak 417 Jb,36121,30.8024,72.6405
Chak 310 Jb Bhopal Wala,36121,30.8024,72.6405
Chak 350 Gb,36121,30.8024,72.6405
Chak 278 Rb,36121,30.8024,72.6405
Chak 360 Jb,36121,30.8024,72.6405
Chak 352 Jb,36121,30.8024,72.6405
Gojra Cotton Textile Mills,36121,30.8024,72.6405
Chak 312 Jb,36121,30.8024,72.6405
Chowk Anarkali,36121,30.8024,72.6405
Chak 349 Jb,36121,30.8024,72.6405
Chak 353 Jb,36121,30.8024,72.6405
Chak 370 Gb,36121,30.8024,72.6405
Chak 316 Jb,36121,30.8024,72.6405
Chak 415 Jb,36121,30.8024,72.6405
Chak 313 Jb,36121,30.8024,72.6405
Chak 354 Jb,36121,30.8024,72.6405
Chak 308 Jb,36121,30.8024,72.6405
Chak 306 Jb,36121,30.8024,72.6405
Chak 351 Jb,36121,30.8024,72.6405
Chak 311 Jb,36121,30.8024,72.6405
Chak 301 Jb,36121,30.8024,72.6405
Chak 303 Jb,36121,30.8024,72.6405
Chak 99 Jb,36121,30.8024,72.6405
Chak 241 Gb.,36151,31.0519306,72.7741418
Chak 178 Gb.,36151,31.0519306,72.7741418
Chak 179 Gb.,36151,31.0519306,72.7741418
Chak 159 Gb (Cpol-982),36150,30.8024,72.6405
Chak 180 Gb.,36151,31.0519306,72.7741418
Chak 245 Gb.,36151,31.0519306,72.7741418
Chak 157 Gb.,36151,31.0519306,72.7741418
Chak 431 Jb,36161,30.8024,72.6405
Chak 160 Gb.,36151,31.0519306,72.7741418
Chak 164 Gb.,36151,31.0519306,72.7741418
Chak 424 Jb,36160,30.8024,72.6405
Chak 244 Gb.,36151,31.0519306,72.7741418
Chak 154 Gb.,36151,31.0519306,72.7741418
Chak 162 Gb.,36151,31.0519306,72.7741418
Chak 242 Gb.,36151,31.0519306,72.7741418
Chak 161 Gb.,36151,31.0519306,72.7741418
Chak 298 Jb,36121,30.8024,72.6405
Chak 430 Jb,36161,30.8024,72.6405
Chak 423 Jb,36161,30.8024,72.6405
Chak 433 Jb,36161,30.8024,72.6405
Chak 356 Jb,36161,30.8024,72.6405
Chak 336 Jb,36201,31.2333,72.8
Chak 333 Jb,36201,31.2333,72.8
Chak 339 Jb,36201,31.2333,72.8
Chak 335 Jb,36201,31.2333,72.8
Chak 277 Jb,36201,31.2333,72.8
Chak 96 Jb,36201,31.2333,72.8
Chak 342 Jb,36201,31.2333,72.8
Chak 338 Jb,36201,31.2333,72.8
Chak 280 Jb,36201,31.2333,72.8
Pacca Anna,36200,31.2333,72.8
Chak 347 Jb,36201,31.2333,72.8
Chak 281 Rb Khalil Pur,36201,31.2333,72.8
Chak 414 Jb,36201,31.2333,72.8
Chak 337 Jb,36201,31.2333,72.8
Chak 91 Jb,36201,31.2333,72.8
Chak 334 Jb,36201,31.2333,72.8
Chak 345 Jb,36201,31.2333,72.8
Chak 279 Jb,36201,31.2333,72.8
Chak 344 Jb,36201,31.2333,72.8
Chak 283 Jb,36201,31.2333,72.8
Chak 278 Jb,36201,31.2333,72.8
Chak 26/685 Gb,36301,30.7667,72.4333
Chak 332 Jb,36201,31.2333,72.8
Chak 90 Jb,36201,31.2333,72.8
Pir Mahal,36300,30.7016187,72.3518743
Chak 281 Jb,36201,31.2333,72.8
Chak 348/Jb,36250,31.2333,72.8
Chak 11/670 Gb,36301,30.7667,72.4333
Chak 27/686 Gb,36301,30.7667,72.4333
Chak 323 Gb,36301,30.7667,72.4333
Chak 2/660 Gb,36301,30.7667,72.4333
Chak 31/689 Gb,36301,30.7667,72.4333
Chak 32/690 Gb,36301,30.7667,72.4333
Chak 25/684 Gb,36301,30.7667,72.4333
Chak 33/691 Gb,36301,30.7667,72.4333
Chak 324 Gb,36301,30.7667,72.4333
Chak 28/688 Gb,36301,30.7667,72.4333
Chak 22/681 Gb,36301,30.7667,72.4333
Chak 322 Gb,36301,30.7667,72.4333
Chak 35/693 Gb,36301,30.7667,72.4333
Chak 36/694 Gb,36301,30.7667,72.4333
Chak 721 Gb,36301,30.7667,72.4333
Chak 34/692 Gb,36301,30.7667,72.4333
Chak 16/675 Gb,36301,30.7667,72.4333
Chak 705 Gb,36301,30.7667,72.4333
Chak 1/660 Gb,36301,30.7667,72.4333
Chak 722 Gb,36301,30.7667,72.4333
Chak 15/674 Gb,36301,30.7667,72.4333
Chak 718 Gb,36301,30.7667,72.4333
Chak 13/672 Gb,36301,30.7667,72.4333
Chak 720 Gb,36301,30.7667,72.4333
Chak 6/665 Gb,36301,30.7667,72.4333
Chak 5/664 Gb,36301,30.7667,72.4333
Chak 745 Gb,36301,30.7667,72.4333
Chak 12/671 Gb,36301,30.7667,72.4333
Chak 7/666 Gb,36301,30.7667,72.4333
Chak 21/680 Gb,36301,30.7667,72.4333
Nanka Gider,36321,30.6933,72.6267
Nawaz Kot,36321,30.6933,72.6267
Chak 746 Gb,36301,30.7667,72.4333
Chak 24/683 Gb,36301,30.7667,72.4333
Aruti,36321,30.6933,72.6267
Chak 17/676 Gb,36301,30.7667,72.4333
Chak 19/678 Gb,36301,30.7667,72.4333
Gill Acor Plot,36301,30.7667,72.4333
Chak 125 Gb,36301,30.7667,72.4333
Chak 755 Gb,36321,30.6933,72.6267
Shah Pur,36321,30.6933,72.6267
Chak 309 Gb,36331,30.6933,72.6267
Kot Karam Shah,36321,30.6933,72.6267
Mai Safooran,36321,30.6933,72.6267
Sandhlian Wali,36320,30.6933,72.6267
Chak 18/677 Gb,36301,30.7667,72.4333
Dargahi Pur,36321,30.6933,72.6267
Nasir Nagar,36321,30.6933,72.6267
Chak 759 Gb,36321,30.6933,72.6267
Chak 333 Gb,36330,30.6933,72.6267
Chak 342 Gb,36331,30.6933,72.6267
Chak 326 Gb,36331,30.6933,72.6267
Chak 343 Gb,36331,30.6933,72.6267
Chak 327 Gb,36331,30.6933,72.6267
Chak 332 Gb,36331,30.6933,72.6267
Chak 331 Gb Nurpur,36331,30.6933,72.6267
Chak 330 Gb,36331,30.6933,72.6267
Chak 308 Gb,36331,30.6933,72.6267
Chak 331 Gb Saleem Pur,36331,30.6933,72.6267
Chak 307 Gb,36331,30.6933,72.6267
Chak 328 Gb,36331,30.6933,72.6267
Kamalia,36350,30.7344202,72.6405259
Chak 325 Gb,36331,30.6933,72.6267
Chak 334 Gb,36331,30.6933,72.6267
Dholri Sharif,36351,30.7167,72.7167
Mal Fatiana,36351,30.7167,72.7167
Chak 715 Gb,36351,30.7167,72.7167
Cheera Bhojia,36351,30.7167,72.7167
Chak 341 Gb,36331,30.6933,72.6267
Chak 10/669 Gb,36340,30.6933,72.6267
Ravi Khokhar,36351,30.7167,72.7167
Kalera Kalan,36391,30.6,72.7
Chak 713 Gb,36351,30.7167,72.7167
Chak 269 Gb,36381,30.6933,72.6267
Basti Piran,36351,30.7167,72.7167
Chak 711 Gb,36351,30.7167,72.7167
Qadir Bux Sharif,36351,30.7167,72.7167
Baghaiwala,36351,30.7167,72.7167
Chak 266 Gb,36381,30.6933,72.6267
Chak 714 Gb,36351,30.7167,72.7167
Suger Mills Kamalia,36380,30.6933,72.6267
New Bazar Kamalia,36351,30.7167,72.7167
Chak 187/Gb,36351,30.7167,72.7167
Chak 262 Gb,36381,30.6933,72.6267
Jakhar,36390,30.65,72.6333
Chak 264 Gb,36381,30.6933,72.6267
Chak 736 Gb,36391,30.6,72.7
Chak 740 Gb,36391,30.6,72.7
Chak 725 Gb,36391,30.6,72.7
Chak 728 Gb,36391,30.6,72.7
Chak 735 Gb,36391,30.6,72.7
Chak 724 Gb,36391,30.6,72.7
Chak 491 Gb,37001,30.8333,72.8
Chak 490 Gb,37001,30.8333,72.8
Chak 742 Gb,36391,30.6,72.7
Chak 492 Gb,37001,30.8333,72.8
Chak 496 Gb,37001,30.8333,72.8
Chak 493 Gb,37001,30.8333,72.8
Chak 497 Gb,37001,30.8333,72.8
Chak 741 Gb,36391,30.6,72.7
Mamu Kanjan,37000,30.8333,72.8
Chak 494 Gb,37001,30.8333,72.8
Chak 546 Gb,37001,30.8333,72.8
Chak 550 Gb,37001,30.8333,72.8
Chak 487 Gb,37001,30.8333,72.8
Chak 495 Gb,37001,30.8333,72.8
Chak 488 Gb,37001,30.8333,72.8
Chak 489 Gb,37001,30.8333,72.8
Chak 544 Gb,37001,30.8333,72.8
Chak 195 Gb,37001,30.8333,72.8
Chak 486 Gb,37001,30.8333,72.8
Chak 199 Gb,37001,30.8333,72.8
Chak 483 Gb,37001,30.8333,72.8
Chak 200 Gb,37001,30.8333,72.8
Chak 196 Gb,37001,30.8333,72.8
Darbar Pir Salahuddin,37001,30.8333,72.8
Chak 193 Gb S),37021,30.8333,72.8
Chak 249 Gb,37021,30.8333,72.8
Chak 507 Gb,37001,30.8333,72.8
Chak 225 Gb Chagawan,37001,30.8333,72.8
Killian Wala,37001,30.8333,72.8
Chak 189 Gb,37021,30.8333,72.8
Chak 188 Gb,37021,30.8333,72.8
Chak 191 Gb,37021,30.8333,72.8
Chak 508 Gb,37001,30.8333,72.8
Chak 547 Gb,37001,30.8333,72.8
Chak 545 Gb,37001,30.8333,72.8
Chak 197 Gb,37021,30.8333,72.8
Chak 190 Gb,37021,30.8333,72.8
Chak 247 Gb,37021,30.8333,72.8
Chak 193 Gb (N),37021,30.8333,72.8
Murid Wala,37020,30.8333,72.8
Chak 184 Gb,37021,30.8333,72.8
Chak 207 G.B.,37050,30.8333,72.8
Chak 248 Gb,37021,30.8333,72.8
Torian Wala,37051,30.8333,72.8
Chak 206 Gb,37040,30.8333,72.8
Chak 192 Gb Kotla,37021,30.8333,72.8
Chak No.246 Gb Basti Partab Pur,37051,30.8333,72.8
Chak 484 Gb,37061,30.8333,72.8
Chak No.201 Gb,37051,30.8333,72.8
Chak No.210 Gb,37051,30.8333,72.8
Chak 211 Gb,37061,30.8333,72.8
Chak No.246 Gb Basti Danishmandan,37051,30.8333,72.8
Chak No.209 Gb,37051,30.8333,72.8
Chak No.243 Gb,37051,30.8333,72.8
Chak No.205 Gb,37051,30.8333,72.8
Chak No.208 Gb,37051,30.8333,72.8
Chak 482 G.B.(Jagranwan),37060,30.8333,72.8
Chak No.204 Gb,37051,30.8333,72.8
Chak No.202 Gb,37051,30.8333,72.8
Chak 477 Gb,37061,30.8333,72.8
Chak 479 Gb,37061,30.8333,72.8
Chak 214 Gb,37061,30.8333,72.8
Chak 451 Gb,37101,30.9278,72.975
Chak 478 Gb East,37061,30.8333,72.8
Chak 203 Gb,37061,30.8333,72.8
Chak 621 Gb,37101,30.9278,72.975
Chak 541 Gb,37101,30.9278,72.975
Chak 611 Gb,37101,30.9278,72.975
Kanjwani,37100,30.9278,72.975
Chak 476 Gb,37061,30.8333,72.8
Chak 485 Gb,37101,30.9278,72.975
Chak 212 Gb,37061,30.8333,72.8
Chak 448 Gb,37101,30.9278,72.975
Chak 540 Gb,37101,30.9278,72.975
Chak 612 Gb,37101,30.9278,72.975
Jalli Fatiana Shadi,37101,30.9278,72.975
Chak 615 Gb,37101,30.9278,72.975
Khidar Wala,37061,30.8333,72.8
Chak 277 Gb West,37061,30.8333,72.8
Chak 213 Gb,37061,30.8333,72.8
Chak 452 Gb,37101,30.9278,72.975
Garh,37110,33.6353,70.9497
Chak 177 Gb,37151,28.7425,64.5431
Chanar Sugar Mills,37134,31.1019,69.4893
Chak 607-Gb,37135,31.1019,69.4893
Chak 481 Gb,37101,30.9278,72.975
Chak 410 Gb,37151,28.7425,64.5431
Chak No.447 Gb,37130,31.1019,69.4893
Chak 454 Gb,37101,30.9278,72.975
Kanian,37151,28.7425,64.5431
Chak 423 Gb,37151,28.7425,64.5431
Chak 428 Gb,37151,28.7425,64.5431
Tandlian Wala,37150,30.9933737,73.0836884
Chak 453 Gb,37101,30.9278,72.975
Chak 405 Gb,37151,28.7425,64.5431
Chak 411 Gb,37151,28.7425,64.5431
Chak 427 Gb,37151,28.7425,64.5431
Chak 480 Gb,37101,30.9278,72.975
Chak 414 Gb,37151,28.7425,64.5431
Chak 543 Gb,37101,30.9278,72.975
Chak 400 Gb,37151,28.7425,64.5431
Chak 174 Gb,37151,28.7425,64.5431
Chak 600 Gb,37151,28.7425,64.5431
Chak 399 Gb,37151,28.7425,64.5431
Chak 403 Gb,37151,28.7425,64.5431
Chak 116 Gb,37201,31.3333,73.4333
Chak 176 Gb,37151,28.7425,64.5431
Chak 118 Gb,37201,31.3333,73.4333
Chak 276 Gb,37201,31.3333,73.4333
Chak 415 Gb,37151,28.7425,64.5431
Chak 175 Gb,37151,28.7425,64.5431
Chak 438 Gb,37151,28.7425,64.5431
Chak 602 Gb,37151,28.7425,64.5431
Chak 392 Gb,37151,28.7425,64.5431
Chak 115 Gb,37201,31.3333,73.4333
Chak 280 Gb,37201,31.3333,73.4333
Chak 437 Gb,37151,28.7425,64.5431
Chak 275 Gb,37201,31.3333,73.4333
Chak 27 Gb,37201,31.3333,73.4333
Chak 273 Gb,37201,31.3333,73.4333
Rorala Road,37200,31.3333,73.4333
Chak 34 Gb,37201,31.3333,73.4333
Chak 376 Gb,37201,31.3333,73.4333
Chak 29 Gb,37201,31.3333,73.4333
Chak 279 Gb,37201,31.3333,73.4333
Chak 374 Gb,37201,31.3333,73.4333
Chak 117 East,37201,31.3333,73.4333
Chak 28 Gb,37201,31.3333,73.4333
Chak 128 G.B.,37220,31.3333,73.4333
Chak 272 Gb,37201,31.3333,73.4333
Chak No.26 Gb,37221,31.3333,73.4333
Chak 277 Gb,37201,31.3333,73.4333
Chak 282 Gb,37201,31.3333,73.4333
Chak No.23 Gb,37221,31.3333,73.4333
Chak 281 Gb,37201,31.3333,73.4333
Chak 117 Gb (W),37201,31.3333,73.4333
Chak No.21 Gb,37221,31.3333,73.4333
Chak No.22 Gb,37221,31.3333,73.4333
Chak No.24 Gb,37221,31.3333,73.4333
Chak 111-Gb,37231,31.3333,73.4333
Chak No.25 Gb,37221,31.3333,73.4333
Chak 353 Gb,37224,31.3333,73.4333
Chak 105-Gb,37231,31.3333,73.4333
Chak No.240 Gb Mor,37221,31.3333,73.4333
Chak 93 Gb,37251,31.3333,73.4333
Chak 69-Gb,37231,31.3333,73.4333
Chak 97 Gb,37251,31.3333,73.4333
Chak 68-Gb,37231,31.3333,73.4333
Chak 106-Gb,37231,31.3333,73.4333
Chak 66 Gb,37230,31.3333,73.4333
